chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
71.906211,32.08623,39.819978,38.048556,70.134795,48,360
71.957067,47.37996,24.577119,22.80516,70.185115,59,361
74.830197,49.66908,25.161111,23.432374,73.101455,56,362
76.969893,50.89299,26.076888,24.410008,75.303029,54,363
77.925159,50.92032,27.00486,25.388419,76.308726,53,364
78.299442,50.24274,28.056699,26.480902,76.723644,52,365
77.954604,47.92461,30.030003,28.47551,76.400116,51,366
69.034407,33.51921,35.515179,34.050884,67.570103,50,367
67.576002,31.59045,35.985564,34.537468,66.127917,51,368
75.546861,57.40635,18.140526,14.687176,72.093501,62,369
78.268515,60.2184,18.050121,14.52577,74.744181,57,370
80.226159,62.87385,17.352315,13.590703,76.46457,54,371
80.291718,63.97851,16.313211,12.210009,76.188513,51,372
79.004796,64.26405,14.740713,10.142531,74.406593,48,373
77.739831,67.5645,10.175346,5.051137,72.615645,37,374
58.418256,33.71466,24.703596,21.476966,55.191642,53,375
62.64804,34.94175,27.706302,26.189485,61.131215,42,376
93.599805,64.21788,29.38194,16.359399,80.577268,63,377
136.855953,110.1429,26.713026,15.695848,125.838776,41,378
136.658574,114.11271,22.545873,14.119574,128.232269,36,379
137.340801,114.44355,22.89726,14.211848,128.655401,26,381
109.72026,80.33328,29.386962,16.419494,96.75278,25,382
53.667471,42.57102,11.096451,4.076632,46.647639,88,383
52.524186,41.70264,10.821555,3.968132,45.670765,86,384
76.06248,44.74326,31.319244,18.81628,63.559525,85,385
76.749504,44.22831,32.521203,19.850047,64.078339,86,386
76.746774,44.84226,31.904496,19.170949,64.013219,86,387
75.618465,43.92072,31.69773,19.124378,63.045077,86,388
78.114075,45.03387,33.080229,19.88518,64.919053,87,389
74.085843,43.70628,30.379545,17.9606,61.666864,86,390
79.220856,45.08535,34.135515,20.518113,65.603479,88,391
72.90465,43.58811,29.316537,17.022425,60.610514,86,392
80.061891,45.04887,35.013024,21.026509,66.075377,89,393
71.936631,43.52385,28.412766,16.220015,59.743863,86,394
80.762916,44.85354,35.909361,21.508011,66.361535,90,395
70.884177,43.50792,27.376254,15.286579,58.79448,86,396
78.807885,43.2819,35.525988,21.068908,64.350807,89,397
69.488991,44.1591,25.329897,13.722891,57.881986,83,398
77.452323,43.21776,34.234551,20.097756,63.31551,88,399
69.147429,44.51649,24.630912,13.229615,57.746122,83,400
77.802621,42.70965,35.092953,21.426286,64.135948,88,401
74.262825,41.09937,33.163443,19.824644,60.924015,87,402
77.592606,42.27243,35.320149,21.46284,63.735275,88,403
72.061587,40.40679,31.6548,18.501875,58.908662,87,404
77.354121,41.76402,35.590095,21.493451,63.257494,89,405
69.497805,39.57825,29.919582,17.048129,56.626354,86,406
77.030343,41.41131,35.619039,21.395521,62.806834,90,407
67.926963,39.10356,28.8234,16.154852,55.258427,86,408
76.595142,41.08767,35.507466,21.221046,62.30874,90,409
66.828216,38.80098,28.027242,15.514457,54.315445,86,410
75.963693,40.69968,35.264025,20.946968,61.646625,90,411
65.729235,38.52537,27.203886,14.860678,53.386042,85,412
71.625606,38.9862,32.639409,18.91386,57.900079,88,413
62.758488,38.08623,24.672267,13.066277,51.1525,83,414
69.926649,38.6388,31.287852,17.92497,56.56375,87,415
62.177349,38.13114,24.046218,12.656385,50.787532,83,416
80.21988,38.74443,41.475465,25.898264,64.6427,92,417
69.767763,36.88731,32.880465,19.396216,56.283549,87,418
79.270425,38.51361,40.756815,25.292743,63.806352,92,419
68.704896,36.70488,31.999986,18.671268,55.376161,87,420
77.926056,38.19225,39.733821,24.456775,62.649029,92,421
67.300038,36.46029,30.83976,17.748304,54.208589,86,422
76.936236,37.95558,38.980656,23.857701,61.813273,91,423
66.385293,36.30441,30.080898,17.161816,53.466221,86,424
76.14243,37.7532,38.389212,23.395547,61.148753,91,425
65.732901,36.19932,29.533563,16.748298,52.947629,86,426
75.225072,37.51863,37.706427,22.870722,60.389365,91,427
65.047476,36.09954,28.947942,16.31343,52.412979,86,428
70.783557,36.6267,34.156854,20.255375,56.882061,89,429
62.622924,35.83563,26.787285,14.799596,50.63524,84,430
69.174768,36.45108,32.723676,19.216792,55.667869,88,431
62.087571,35.82297,26.264601,14.459739,50.282704,84,432
81.041103,39.82848,41.212638,25.651304,65.479788,92,433
71.310057,38.83278,32.477265,19.015808,57.848575,88,434
80.687685,39.73935,40.948335,25.428053,65.167397,92,435
71.222541,38.76126,32.46129,18.991973,57.753226,88,436
79.907256,39.58947,40.317777,24.929072,64.518528,92,437
70.798299,38.67999,32.118291,18.72402,57.40402,88,438
79.257555,39.47184,39.785706,24.524262,63.996088,92,439
70.447923,38.62851,31.819446,18.506621,57.135104,88,440
78.724464,39.38109,39.343383,24.194366,63.575435,92,441
70.170165,38.58753,31.582647,18.341176,56.928718,87,442
78.076752,39.27921,38.797533,23.793168,63.072346,92,443
69.836091,38.53374,31.302378,18.151581,56.685295,87,444
74.358141,38.8155,35.542611,21.423738,60.239256,90,445
68.321721,38.3709,29.950803,17.263015,55.63394,86,446
72.937956,38.70699,34.230987,20.46779,59.174766,89,447
67.906722,38.3151,29.591649,17.034619,55.349706,86,448
79.077531,39.68673,39.390786,24.245347,63.932078,91,449
70.016739,38.8515,31.165245,18.033267,56.884799,87,450
